subjno,dayno,beep,group,emo1_m,emo2_m,emo3_m,emo4_m,emo5_m,emo6_m,emo7_m,emo8_m
34,17,1,1,44,30,70,37,0,0,0,71
34,17,2,1,38,2,71,33,0,0,0,70
34,17,3,1,24,0,0,0,0,0,62,100
34,17,4,1,33,0,49,10,0,7,33,41
34,17,5,1,41,20,64,0,3,0,0,0
34,17,6,1,60,3,73,66,0,0,5,26
34,18,1,1,34,0,100,51,0,0,0,0
34,18,2,1,57,37,70,43,0,0,0,0
34,18,3,1,,,,,,,,
34,18,4,1,37,0,66,0,6,3,0,14
34,18,5,1,44,0,67,34,0,0,0,23
34,18,6,1,30,0,56,25,0,0,0,0
34,19,1,1,69,0,69,27,0,0,0,0
34,19,2,1,41,12,69,36,0,0,0,0
34,19,3,1,62,27,93,26,0,10,0,0
34,19,4,1,36,0,84,29,0,0,19,30
34,19,5,1,27,0,59,0,39,0,34,0
34,19,6,1,,,,,,,,
34,20,1,1,38,0,50,31,0,0,0,0
34,20,2,1,43,14,75,23,0,0,0,0
34,20,3,1,46,0,74,25,0,0,0,0
34,20,4,1,40,12,49,0,0,0,0,0
34,20,5,1,0,0,70,0,0,0,38,59
34,20,6,1,37,0,82,0,0,0,0,27
34,21,1,1,44,0,69,33,0,0,0,0
34,21,2,1,,,,,,,,
34,21,3,1,41,0,62,28,2,0,0,0
34,21,4,1,41,20,33,30,0,0,0,25
34,21,5,1,66,14,32,30,0,0,0,60
34,21,6,1,15,7,32,3,62,56,60,41
34,22,1,1,42,0,65,31,0,0,0,0
34,22,2,1,,,,,,,,
34,22,3,1,39,16,59,28,0,0,0,18
34,22,4,1,,,,,,,,
34,22,5,1,67,27,60,27,0,0,0,0
34,22,6,1,36,0,0,32,0,0,0,0
34,23,1,1,27,4,74,0,36,31,66,72
34,23,2,1,30,0,73,18,61,16,66,45
34,23,3,1,4,1,30,0,47,1,70,87
34,23,4,1,,,,,,,,
34,23,5,1,31,3,57,29,11,5,44,35
34,23,6,1,29,6,32,8,29,0,59,61
34,24,1,1,33,0,0,22,0,0,19,56
34,24,2,1,61,54,66,50,0,18,0,0
34,24,3,1,,,,,,,,
34,24,4,1,,,,,,,,
34,24,5,1,69,42,29,44,3,0,8,10
34,24,6,1,36,18,1,4,0,0,15,15
34,25,1,1,0,0,0,19,33,60,43,88
34,25,2,1,12,0,32,0,0,5,57,87
34,25,3,1,17,0,65,17,0,0,31,30
34,25,4,1,40,0,50,4,0,2,56,72
34,25,5,1,26,8,60,25,0,0,21,28
34,25,6,1,40,0,77,37,0,0,0,0
34,26,1,1,44,24,65,65,3,0,0,9
34,26,2,1,52,0,63,36,0,0,0,0
34,26,3,1,39,28,66,29,0,0,0,0
34,26,4,1,42,19,72,15,0,0,0,0
34,26,5,1,36,3,67,28,0,1,0,16
34,26,6,1,46,20,69,29,0,0,0,0
34,27,1,1,0,0,28,0,74,0,57,0
34,27,2,1,62,31,59,31,10,6,20,3
34,27,3,1,40,30,63,42,0,0,0,12
34,27,4,1,67,47,42,19,0,0,22,28
34,27,5,1,66,0,18,60,0,0,0,25
34,27,6,1,71,43,70,30,0,0,0,14
34,28,1,1,68,0,64,33,0,0,0,0
34,28,2,1,34,13,66,26,0,0,0,0
34,28,3,1,40,36,70,64,0,0,0,0
34,28,4,1,40,6,68,36,1,0,0,42
34,28,5,1,63,21,67,31,0,0,0,0
34,28,6,1,36,14,64,0,0,0,0,40
34,29,1,1,59,30,72,34,0,0,0,0
34,29,2,1,41,3,33,25,0,8,22,16
34,29,3,1,39,7,57,43,0,0,0,0
34,29,4,1,62,30,62,23,0,0,0,0
34,29,5,1,59,0,74,21,0,0,0,0
34,29,6,1,64,31,77,59,0,0,0,0
34,30,1,1,41,0,67,34,0,0,1,0
34,30,2,1,20,15,60,7,0,0,5,60
34,30,3,1,0,0,40,0,32,0,57,66
34,30,4,1,36,17,62,27,25,0,0,14
34,30,5,1,,,,,,,,
34,30,6,1,62,35,66,53,0,0,0,2
34,31,1,1,,,,,,,,
34,31,2,1,40,24,75,74,0,23,10,0
34,31,3,1,,,,,,,,
34,31,4,1,59,36,100,69,0,0,0,0
34,31,5,1,72,40,75,59,0,0,0,0
34,31,6,1,71,36,72,100,0,0,0,0
34,32,1,1,39,1,76,0,0,0,0,0
34,32,2,1,33,0,100,0,73,1,18,0
34,32,3,1,36,0,0,0,0,0,0,74
34,32,4,1,41,0,86,30,0,0,0,0
34,32,5,1,,,,,,,,
34,32,6,1,68,66,100,77,4,0,0,0
34,33,1,1,39,3,71,62,0,0,0,0
34,33,2,1,59,33,76,29,0,0,0,0
34,33,3,1,76,0,87,69,0,0,0,0
34,33,4,1,60,0,100,65,0,0,0,0
34,33,5,1,58,36,94,79,0,6,0,4
34,33,6,1,73,15,87,65,0,0,0,4
34,34,1,1,60,31,79,72,0,1,1,0
34,34,2,1,60,29,71,38,0,0,0,0
34,34,3,1,72,42,82,0,0,0,0,13
34,34,4,1,,,,,,,,
34,34,5,1,,,,,,,,
34,34,6,1,79,56,0,74,0,0,0,41
34,35,1,1,61,61,65,37,0,21,0,0
34,35,2,1,73,42,71,40,0,0,0,30
34,35,3,1,76,28,38,0,63,0,0,0
34,35,4,1,71,39,73,38,20,0,0,37
34,35,5,1,,,,,,,,
34,35,6,1,77,34,74,77,0,0,0,3
34,36,1,1,63,31,76,65,0,0,0,0
34,36,2,1,,,,,,,,
34,36,3,1,,,,,,,,
34,36,4,1,64,28,72,3,5,0,0,63
34,36,5,1,67,26,78,35,0,0,0,0
34,36,6,1,78,19,77,73,0,0,0,73
34,37,1,1,72,18,100,65,0,0,0,0
34,37,2,1,41,35,100,67,0,0,0,21
34,37,3,1,37,17,0,35,0,0,18,0
34,37,4,1,73,82,75,58,0,0,0,31
34,37,5,1,100,86,90,100,11,0,0,14
34,37,6,1,0,0,28,0,18,0,59,79
34,38,1,1,,,,,,,,
34,38,2,1,,,,,,,,
34,38,3,1,20,22,28,9,71,0,0,0
34,38,4,1,30,6,60,31,50,4,42,26
34,38,5,1,36,18,84,27,35,0,0,34
34,38,6,1,27,7,29,39,2,5,0,2
34,39,1,1,72,19,100,100,10,0,0,11
34,39,2,1,69,9,63,63,0,0,21,8
34,39,3,1,35,0,97,24,0,0,0,0
34,39,4,1,27,0,56,34,0,0,0,0
34,39,5,1,73,33,79,26,0,0,0,16
34,39,6,1,29,32,69,0,0,0,0,0
34,40,1,1,40,0,32,0,58,0,23,41
34,40,2,1,47,2,61,31,0,1,18,31
34,40,3,1,40,35,66,54,1,4,0,0
34,40,4,1,80,5,65,75,0,1,0,0
34,40,5,1,60,15,100,71,0,0,0,35
34,40,6,1,61,32,100,74,0,0,0,0
35,1,1,1,56,29,35,95,0,20,0,4
35,1,2,1,98,74,79,95,3,3,5,5
35,1,3,1,98,100,27,97,5,2,5,0
35,1,4,1,71,34,20,98,6,3,3,4
35,1,5,1,100,27,100,95,1,3,6,4
35,1,6,1,100,65,99,68,1,1,0,5
35,2,1,1,68,59,62,94,4,5,4,0
35,2,2,1,72,99,2,75,0,67,0,1
35,2,3,1,79,43,75,96,0,4,1,0
35,2,4,1,56,32,69,100,3,3,3,0
35,2,5,1,63,35,62,64,0,0,0,0
35,2,6,1,38,32,32,38,11,65,0,0
35,3,1,1,99,99,73,99,0,4,1,0
35,3,2,1,99,79,100,100,0,3,4,0
35,3,3,1,100,78,99,100,0,0,0,0
35,3,4,1,,,,,,,,
35,3,5,1,100,68,100,100,0,0,0,0
35,3,6,1,100,37,100,100,0,0,0,0
35,4,1,1,70,37,98,60,34,2,1,0
35,4,2,1,83,37,72,71,0,0,0,1
35,4,3,1,69,29,76,100,1,0,1,3
35,4,4,1,100,77,61,100,0,0,1,1
35,4,5,1,97,56,97,98,0,1,0,1
35,4,6,1,100,77,100,100,0,0,0,0
35,5,1,1,100,65,100,100,0,0,0,0
35,5,2,1,99,100,99,100,1,1,0,0
35,5,3,1,100,100,100,100,0,1,3,2
35,5,4,1,98,76,100,99,0,0,0,0
35,5,5,1,100,76,100,100,0,1,0,0
35,5,6,1,100,76,99,100,3,0,1,2
35,6,1,1,100,98,100,100,2,1,1,0
35,6,2,1,86,72,82,100,2,1,0,1
35,6,3,1,93,61,100,100,0,0,3,6
35,6,4,1,80,65,67,99,0,0,0,0
35,6,5,1,81,68,66,100,0,1,0,0
35,6,6,1,82,69,74,80,0,17,0,0
35,7,1,1,77,60,31,75,0,0,3,0
35,7,2,1,76,41,12,69,0,17,0,1
35,7,3,1,60,50,24,71,2,23,0,0
35,7,4,1,71,99,0,78,3,0,3,2
35,7,5,1,87,70,33,81,0,0,0,0
35,7,6,1,100,78,72,98,0,2,0,0
35,8,1,1,61,37,38,100,0,3,2,0
35,8,2,1,100,99,63,98,2,0,1,1
35,8,3,1,76,91,22,98,3,0,2,0
35,8,4,1,100,79,37,99,0,0,5,0
35,8,5,1,75,60,35,81,0,0,2,1
35,8,6,1,74,36,72,66,51,3,0,0
35,9,1,1,77,93,61,99,1,0,1,3
35,9,2,1,,,,,,,,
35,9,3,1,99,79,39,100,0,4,5,3
35,9,4,1,70,57,36,98,0,0,0,0
35,9,5,1,62,58,24,99,63,0,0,0
35,9,6,1,73,25,35,100,0,0,0,0
35,10,1,1,97,75,76,100,0,0,0,3
35,10,2,1,,,,,,,,
35,10,3,1,74,59,60,99,2,0,0,0
35,10,4,1,100,82,79,100,0,0,0,0
35,10,5,1,100,42,79,69,0,0,1,1
35,10,6,1,100,78,80,98,0,0,1,0
35,11,1,1,75,38,28,75,0,0,0,0
35,11,2,1,75,63,24,100,4,4,2,1
35,11,3,1,39,28,2,68,25,4,20,0
35,11,4,1,58,22,1,69,0,1,18,0
35,11,5,1,76,64,0,73,0,15,0,0
35,11,6,1,99,75,100,97,0,0,0,0
35,12,1,1,71,41,71,79,2,2,1,4
35,12,2,1,84,39,63,83,4,0,1,3
35,12,3,1,71,35,32,76,0,0,22,3
35,12,4,1,74,63,26,76,1,0,0,0
35,12,5,1,54,37,4,37,35,29,29,2
35,12,6,1,71,37,51,81,0,0,0,0
35,13,1,1,75,59,63,72,0,0,0,0
35,13,2,1,100,75,74,89,0,0,0,0
35,13,3,1,82,90,78,100,1,7,3,1
35,13,4,1,100,99,72,93,0,2,1,1
35,13,5,1,100,80,71,97,1,0,0,1
35,13,6,1,100,82,83,100,0,0,0,0
35,14,1,1,,,,,,,,
35,14,2,1,81,67,38,62,0,2,1,0
35,14,3,1,89,75,77,99,0,1,0,0
35,14,4,1,95,77,69,66,0,0,0,0
35,14,5,1,54,48,40,62,0,2,0,54
35,14,6,1,35,16,72,77,0,0,74,59
35,15,1,1,64,69,73,98,0,0,0,37
35,15,2,1,93,75,79,89,0,1,0,0
35,15,3,1,,,,,,,,
35,15,4,1,99,76,97,99,2,2,0,0
35,15,5,1,82,67,63,82,0,0,0,0
35,15,6,1,96,96,75,100,0,2,1,0
35,16,1,1,83,97,31,38,33,17,4,0
35,16,2,1,85,97,65,88,0,0,0,0
35,16,3,1,77,68,73,73,1,0,0,2
35,16,4,1,62,34,39,83,0,0,0,0
35,16,5,1,,,,,,,,
35,16,6,1,99,100,96,99,0,0,0,0
35,17,1,1,,,,,,,,
35,17,2,1,,,,,,,,
35,17,3,1,85,67,77,98,0,0,0,1
35,17,4,1,89,76,74,67,0,0,0,0
35,17,5,1,99,81,72,97,0,0,0,0
35,17,6,1,100,83,99,99,2,0,0,2
35,18,1,1,97,83,84,100,0,1,2,1
35,18,2,1,,,,,,,,
35,18,3,1,100,75,75,100,2,1,0,0
35,18,4,1,100,72,82,96,2,3,0,0
35,18,5,1,85,35,100,100,0,0,0,0
35,18,6,1,99,44,99,100,0,3,0,0
35,19,1,1,100,37,97,41,22,0,0,1
35,19,2,1,98,75,75,97,1,1,0,2
35,19,3,1,100,41,99,98,0,0,0,0
35,19,4,1,100,67,99,76,0,1,0,1
35,19,5,1,80,26,88,100,0,0,2,2
35,19,6,1,76,36,78,100,1,0,2,2
35,20,1,1,,,,,,,,
35,20,2,1,63,26,1,72,0,64,1,3
35,20,3,1,,,,,,,,
35,20,4,1,83,64,61,99,0,0,0,0
35,20,5,1,67,37,77,96,0,24,2,0
35,20,6,1,63,19,69,100,0,1,0,0
35,21,1,1,,,,,,,,
35,21,2,1,32,0,71,29,0,0,53,0
35,21,3,1,59,59,63,72,0,0,0,1
35,21,4,1,37,22,31,31,1,0,65,74
35,21,5,1,39,1,33,36,0,0,79,74
35,21,6,1,62,31,100,100,0,0,0,36
35,22,1,1,,,,,,,,
35,22,2,1,85,67,100,100,0,0,0,2
35,22,3,1,97,48,100,100,0,3,0,0
35,22,4,1,62,35,39,79,0,0,1,0
35,22,5,1,84,69,74,99,0,0,0,0
35,22,6,1,,,,,,,,
35,23,1,1,99,76,78,95,1,0,0,3
35,23,2,1,99,76,100,100,1,1,0,0
35,23,3,1,99,77,76,98,1,0,0,0
35,23,4,1,76,67,100,100,0,0,0,0
35,23,5,1,100,100,100,100,0,1,0,0
35,23,6,1,82,68,37,65,16,18,38,3
35,24,1,1,69,35,71,67,0,0,0,0
35,24,2,1,,,,,,,,
35,24,3,1,,,,,,,,
35,24,4,1,80,69,98,100,0,0,0,0
35,24,5,1,82,23,100,100,0,0,0,0
35,24,6,1,60,0,99,100,0,0,0,3
35,25,1,1,96,22,100,100,0,3,3,2
35,25,2,1,100,57,100,100,0,0,0,0
35,25,3,1,100,73,100,100,0,2,1,0
35,25,4,1,100,61,100,100,0,0,0,0
35,25,5,1,78,28,100,100,0,0,0,0
35,25,6,1,100,78,100,99,0,0,0,0
35,26,1,1,100,71,97,100,0,0,0,0
35,26,2,1,100,80,100,99,0,0,0,0
35,26,3,1,100,81,99,100,0,0,0,0
35,26,4,1,100,77,98,100,0,0,0,0
35,26,5,1,73,65,100,100,0,0,0,1
35,26,6,1,91,70,98,100,0,0,0,0
35,27,1,1,100,71,100,100,0,0,0,0
35,27,2,1,99,73,100,100,0,0,0,0
35,27,3,1,,,,,,,,
35,27,4,1,,,,,,,,
35,27,5,1,96,73,43,100,0,0,0,0
35,27,6,1,100,80,98,99,0,1,1,0
35,28,1,1,98,76,100,100,0,0,0,0
35,28,2,1,100,43,80,100,0,0,0,0
35,28,3,1,100,82,99,100,3,0,0,1
35,28,4,1,100,81,100,100,0,0,0,2
35,28,5,1,100,74,100,100,69,0,0,0
35,28,6,1,100,100,100,100,1,0,0,0
35,29,1,1,100,67,100,100,1,0,0,0
35,29,2,1,100,72,100,72,0,1,0,0
35,29,3,1,99,74,100,100,0,0,0,1
35,29,4,1,100,98,100,100,0,1,0,0
35,29,5,1,,,,,,,,
35,29,6,1,100,100,100,100,0,0,0,1
35,30,1,1,98,100,98,100,0,1,0,2
35,30,2,1,100,65,100,100,2,0,1,0
35,30,3,1,68,34,33,40,24,40,0,0
35,30,4,1,72,38,65,42,0,0,30,0
35,30,5,1,77,39,99,99,0,0,0,0
35,30,6,1,100,60,100,100,0,0,0,0
35,31,1,1,100,76,98,99,0,0,0,1
35,31,2,1,,,,,,,,
35,31,3,1,,,,,,,,
35,31,4,1,100,77,100,100,0,0,0,0
35,31,5,1,98,76,100,100,0,0,0,0
35,31,6,1,,,,,,,,
35,32,1,1,72,37,74,75,0,0,0,0
35,32,2,1,100,57,73,100,0,0,0,0
35,32,3,1,95,86,100,99,0,0,0,0
35,32,4,1,83,69,98,95,1,0,0,0
35,32,5,1,100,76,100,100,0,0,0,0
35,32,6,1,97,100,96,100,1,0,0,1
35,33,1,1,,,,,,,,
35,33,2,1,100,77,98,100,30,0,0,0
35,33,3,1,100,100,99,99,0,0,0,0
35,33,4,1,98,79,100,100,0,0,0,0
35,33,5,1,72,36,54,98,0,0,0,0
35,33,6,1,66,35,35,39,40,0,0,0
35,34,1,1,100,68,99,99,1,0,0,0
35,34,2,1,100,72,99,99,0,0,0,1
35,34,3,1,100,76,99,99,0,0,0,0
35,34,4,1,63,35,100,64,0,0,0,0
35,34,5,1,100,79,68,100,0,1,2,0
35,34,6,1,100,100,100,99,0,0,0,0
35,35,1,1,100,77,99,100,0,0,0,0
35,35,2,1,,,,,,,,
35,35,3,1,78,64,100,100,0,0,0,0
35,35,4,1,100,74,100,98,0,0,0,0
35,35,5,1,75,31,98,100,0,0,0,0
35,35,6,1,80,67,100,100,0,0,0,0
35,36,1,1,57,30,54,76,0,0,0,0
35,36,2,1,83,47,97,97,0,0,1,0
35,36,3,1,,,,,,,,
35,36,4,1,100,65,99,96,0,0,0,0
35,36,5,1,82,67,100,100,0,0,0,0
35,36,6,1,77,50,100,100,0,0,0,0
35,37,1,1,100,72,100,100,0,0,0,0
35,37,2,1,100,69,99,98,28,0,0,0
35,37,3,1,100,41,97,98,0,0,1,0
35,37,4,1,100,73,100,100,0,0,0,0
35,37,5,1,56,19,72,82,0,0,0,0
35,37,6,1,76,0,100,32,0,34,54,0
35,38,1,1,,,,,,,,
35,38,2,1,,,,,,,,
35,38,3,1,69,42,74,71,3,0,0,0
35,38,4,1,58,34,37,64,24,0,0,0
35,38,5,1,69,33,76,74,0,0,0,0
35,38,6,1,100,75,100,100,0,0,0,0
35,39,1,1,73,22,99,75,49,0,0,1
35,39,2,1,83,40,100,74,0,0,0,0
35,39,3,1,100,68,100,75,0,0,0,0
35,39,4,1,82,62,100,66,0,0,0,0
35,39,5,1,100,71,100,100,0,0,0,0
35,39,6,1,100,75,99,98,0,0,0,0
35,40,1,1,,,,,,,,
35,40,2,1,,,,,,,,
35,40,3,1,80,66,100,96,0,0,0,0
35,40,4,1,72,41,76,68,0,0,0,0
35,40,5,1,52,32,35,69,0,0,0,0
35,40,6,1,75,31,100,72,0,0,0,0
36,1,1,1,75,71,81,70,23,0,0,20
36,1,2,1,80,82,86,95,17,0,16,15
36,1,3,1,,,,,,,,
36,1,4,1,,,,,,,,
36,1,5,1,,,,,,,,
36,1,6,1,74,76,99,86,14,11,0,0
36,2,1,1,,,,,,,,
36,2,2,1,84,84,80,68,22,26,15,37
36,2,3,1,12,80,17,23,11,18,19,21
36,2,4,1,,,,,,,,
36,2,5,1,,,,,,,,
36,2,6,1,,,,,,,,
36,3,1,1,53,62,100,74,17,19,14,0
36,3,2,1,59,43,85,69,0,0,0,27
36,3,3,1,66,65,77,60,0,0,13,22
36,3,4,1,27,26,26,34,30,30,66,52
36,3,5,1,,,,,,,,
36,3,6,1,,,,,,,,
36,4,1,1,,,,,,,,
36,4,2,1,69,57,100,69,0,1,0,19
36,4,3,1,58,36,57,57,27,0,35,27
36,4,4,1,38,35,31,39,0,0,59,31
36,4,5,1,71,77,100,69,22,0,1,33
36,4,6,1,69,59,80,69,1,0,17,18
36,5,1,1,59,42,61,41,0,14,40,34
36,5,2,1,22,0,40,38,78,0,21,21
36,5,3,1,36,34,39,38,63,0,28,42
36,5,4,1,58,38,62,70,0,17,14,16
36,5,5,1,,,,,,,,
36,5,6,1,100,100,100,100,65,0,0,3
36,6,1,1,92,64,80,100,0,0,17,0
36,6,2,1,80,76,96,100,0,0,3,0
36,6,3,1,89,64,100,81,3,2,6,3
36,6,4,1,84,79,100,86,1,2,2,0
36,6,5,1,81,60,89,79,0,2,11,16
36,6,6,1,48,36,45,41,85,0,73,0
36,7,1,1,82,71,67,56,40,14,44,28
36,7,2,1,,,,,,,,
36,7,3,1,,,,,,,,
36,7,4,1,,,,,,,,
36,7,5,1,78,72,62,77,2,0,19,21
36,7,6,1,99,100,100,100,0,0,0,0
36,8,1,1,81,80,89,83,0,0,26,0
36,8,2,1,69,41,40,61,18,1,1,0
36,8,3,1,62,62,31,35,42,0,44,42
36,8,4,1,73,79,69,70,0,0,22,15
36,8,5,1,100,79,79,81,6,4,16,5
36,8,6,1,,,,,,,,
36,9,1,1,75,73,76,62,0,0,0,16
36,9,2,1,,,,,,,,
36,9,3,1,75,65,64,72,0,0,26,0
36,9,4,1,90,76,66,98,0,0,17,0
36,9,5,1,89,88,100,96,1,5,1,25
36,9,6,1,100,100,100,100,1,2,1,0
36,10,1,1,100,100,100,99,0,0,0,0
36,10,2,1,100,82,95,98,10,3,4,6
36,10,3,1,100,98,100,100,0,0,0,0
36,10,4,1,100,100,100,100,0,0,0,0
36,10,5,1,100,100,100,99,1,0,0,4
36,10,6,1,99,66,100,52,0,45,17,26
36,11,1,1,,,,,,,,
36,11,2,1,100,100,99,98,2,5,1,0
36,11,3,1,68,64,35,34,18,5,1,0
36,11,4,1,23,21,34,24,70,0,70,6
36,11,5,1,0,0,0,2,100,0,96,0
36,11,6,1,30,8,30,28,56,0,71,43
36,12,1,1,70,71,70,68,1,1,21,15
36,12,2,1,,,,,,,,
36,12,3,1,65,67,39,71,19,0,2,0
36,12,4,1,100,99,99,99,0,0,0,0
36,12,5,1,63,58,40,61,14,1,65,27
36,12,6,1,95,100,100,98,0,0,0,0
36,13,1,1,0,2,0,1,99,1,100,4
36,13,2,1,,,,,,,,
36,13,3,1,,,,,,,,
36,13,4,1,64,62,66,67,35,14,40,18
36,13,5,1,29,28,54,54,40,0,67,32
36,13,6,1,,,,,,,,
36,14,1,1,66,58,63,34,36,32,36,30
36,14,2,1,71,62,67,43,42,21,28,31
36,14,3,1,,,,,,,,
36,14,4,1,0,0,2,0,100,0,100,98
36,14,5,1,,,,,,,,
36,14,6,1,,,,,,,,
36,15,1,1,99,72,99,100,0,0,6,1
36,15,2,1,97,97,100,96,0,0,0,0
36,15,3,1,100,100,100,100,0,0,0,0
36,15,4,1,,,,,,,,
36,15,5,1,75,73,60,70,4,0,17,0
36,15,6,1,,,,,,,,
36,16,1,1,73,58,79,86,0,0,22,2
36,16,2,1,95,100,97,99,2,0,0,8
36,16,3,1,72,73,83,85,11,0,11,9
36,16,4,1,,,,,,,,
36,16,5,1,95,86,63,66,4,0,10,0
36,16,6,1,100,82,100,99,0,0,9,20
36,17,1,1,99,100,89,100,2,0,0,3
36,17,2,1,,,,,,,,
36,17,3,1,94,90,100,100,0,6,0,4
36,17,4,1,67,57,61,79,0,11,22,16
36,17,5,1,41,28,67,72,0,0,86,70
36,17,6,1,100,86,98,96,10,5,0,1
36,18,1,1,84,72,99,78,5,3,28,28
36,18,2,1,,,,,,,,
36,18,3,1,,,,,,,,
36,18,4,1,61,66,61,72,2,8,28,9
36,18,5,1,,,,,,,,
36,18,6,1,,,,,,,,
36,19,1,1,,,,,,,,
36,19,2,1,,,,,,,,
36,19,3,1,,,,,,,,
36,19,4,1,,,,,,,,
36,19,5,1,65,64,44,77,0,1,24,0
36,19,6,1,,,,,,,,
36,20,1,1,0,0,0,14,100,0,9,0
36,20,2,1,,,,,,,,
36,20,3,1,80,63,71,30,0,0,70,58
36,20,4,1,69,57,37,35,23,0,71,57
36,20,5,1,76,65,64,61,35,29,28,28
36,20,6,1,68,60,64,69,0,0,61,59
36,21,1,1,100,100,100,100,0,0,0,0
36,21,2,1,100,93,100,100,0,2,0,0
36,21,3,1,100,96,95,88,0,1,1,0
36,21,4,1,97,58,73,100,14,1,0,0
36,21,5,1,,,,,,,,
36,21,6,1,100,67,99,69,21,0,0,0
36,22,1,1,77,71,84,78,3,9,29,16
36,22,2,1,100,79,62,92,7,6,47,25
36,22,3,1,,,,,,,,
36,22,4,1,,,,,,,,
36,22,5,1,,,,,,,,
36,22,6,1,,,,,,,,
36,23,1,1,94,93,86,66,20,15,15,10
36,23,2,1,86,67,77,71,18,2,22,21
36,23,3,1,74,65,32,15,96,71,90,38
36,23,4,1,89,88,87,88,2,3,11,23
36,23,5,1,74,73,88,75,21,2,15,14
36,23,6,1,82,78,81,84,5,3,15,3
36,24,1,1,94,96,99,98,1,4,6,1
36,24,2,1,96,98,97,100,3,3,0,1
36,24,3,1,,,,,,,,
36,24,4,1,,,,,,,,
36,24,5,1,,,,,,,,
36,24,6,1,,,,,,,,
36,25,1,1,,,,,,,,
36,25,2,1,,,,,,,,
36,25,3,1,,,,,,,,
36,25,4,1,,,,,,,,
36,25,5,1,,,,,,,,
36,25,6,1,,,,,,,,
36,26,1,1,,,,,,,,
36,26,2,1,,,,,,,,
36,26,3,1,97,71,17,69,0,0,31,28
36,26,4,1,,,,,,,,
36,26,5,1,98,95,95,100,1,1,4,2
36,26,6,1,100,99,98,100,0,0,1,2
36,27,1,1,,,,,,,,
36,27,2,1,97,97,97,99,2,2,3,4
36,27,3,1,,,,,,,,
36,27,4,1,97,94,94,98,0,3,4,4
36,27,5,1,,,,,,,,
36,27,6,1,98,98,97,97,0,0,2,1
36,28,1,1,,,,,,,,
36,28,2,1,95,98,96,96,6,4,4,5
36,28,3,1,,,,,,,,
36,28,4,1,78,44,70,69,85,1,60,60
36,28,5,1,91,85,78,75,14,1,19,19
36,28,6,1,95,93,94,96,1,1,4,4
36,29,1,1,,,,,,,,
36,29,2,1,,,,,,,,
36,29,3,1,94,97,96,98,1,1,2,1
36,29,4,1,,,,,,,,
36,29,5,1,97,83,89,73,12,2,13,56
36,29,6,1,4,9,9,9,94,0,80,13
36,30,1,1,,,,,,,,
36,30,2,1,,,,,,,,
36,30,3,1,,,,,,,,
36,30,4,1,95,94,98,98,4,3,3,3
36,30,5,1,,,,,,,,
36,30,6,1,82,83,79,89,10,14,16,7
36,31,1,1,,,,,,,,
36,31,2,1,,,,,,,,
36,31,3,1,85,84,92,89,9,3,7,8
36,31,4,1,95,96,95,92,1,8,5,8
36,31,5,1,,,,,,,,
36,31,6,1,100,99,98,100,2,28,0,6
36,32,1,1,81,68,73,63,23,22,29,25
36,32,2,1,,,,,,,,
36,32,3,1,71,73,78,88,12,16,14,8
36,32,4,1,,,,,,,,
36,32,5,1,,,,,,,,
36,32,6,1,,,,,,,,
36,33,1,1,,,,,,,,
36,33,2,1,,,,,,,,
36,33,3,1,,,,,,,,
36,33,4,1,,,,,,,,
36,33,5,1,7,9,10,4,6,0,90,4
36,33,6,1,81,82,88,92,7,10,13,13
36,34,1,1,9,8,73,76,11,10,77,6
36,34,2,1,89,90,90,98,3,4,5,4
36,34,3,1,82,81,79,82,13,17,26,10
36,34,4,1,82,87,80,86,4,5,10,5
36,34,5,1,92,92,93,95,4,2,4,4
36,34,6,1,,,,,,,,
36,35,1,1,89,83,98,86,4,19,5,21
36,35,2,1,,,,,,,,
36,35,3,1,,,,,,,,
36,35,4,1,97,98,99,98,1,0,0,0
36,35,5,1,,,,,,,,
36,35,6,1,,,,,,,,
36,36,1,1,25,20,30,36,4,0,76,9
36,36,2,1,,,,,,,,
36,36,3,1,82,86,92,95,1,3,6,13
36,36,4,1,,,,,,,,
36,36,5,1,90,91,86,97,2,4,6,7
36,36,6,1,80,90,94,86,10,8,5,12
36,37,1,1,86,92,80,89,3,4,9,5
36,37,2,1,,,,,,,,
36,37,3,1,,,,,,,,
36,37,4,1,90,91,96,93,1,3,1,1
36,37,5,1,88,91,92,95,4,4,6,8
36,37,6,1,96,93,0,92,3,99,8,5
36,38,1,1,,,,,,,,
36,38,2,1,73,79,77,83,17,20,20,36
36,38,3,1,100,100,100,97,1,1,1,0
36,38,4,1,,,,,,,,
36,38,5,1,,,,,,,,
36,38,6,1,,,,,,,,
36,39,1,1,90,89,97,96,5,3,6,3
36,39,2,1,94,91,96,80,31,4,7,2
36,39,3,1,,,,,,,,
36,39,4,1,,,,,,,,
36,39,5,1,82,85,74,82,37,1,19,39
36,39,6,1,,,,,,,,
36,40,1,1,,,,,,,,
36,40,2,1,,,,,,,,
36,40,3,1,,,,,,,,
36,40,4,1,,,,,,,,
36,40,5,1,82,82,93,72,2,6,13,6
36,40,6,1,99,95,97,95,0,3,2,0
37,1,1,2,,,,,,,,
37,1,2,2,,,,,,,,
37,1,3,2,35,27,37,63,20,19,23,13
37,1,4,2,70,31,66,66,0,0,16,9
37,1,5,2,66,64,28,33,1,0,5,4
37,1,6,2,35,25,35,36,15,35,66,63
