ID;KWAAD;KWAAD_1;DEPRE;DEPRE_1;DROEV;DROEV_1;ANGST;ANGST_1;ONTSP;ONTSP_1;BLIJ;BLIJ_1;ID;Neuroticism score
497;4;1;14;1;12;15;13;33;84;68;81;68;;
497;6;4;12;14;9;12;27;13;83;84;78;81;;
497;11;6;13;12;9;9;17;27;75;83;82;78;;
497;5;11;7;13;12;9;9;17;48;75;82;82;;
497;1;9999;5;9999;10;9999;14;9999;68;9999;80;9999;;
497;11;1;7;5;10;10;10;14;82;68;11;80;;
497;8;11;7;7;5;10;11;10;89;82;82;11;;
497;8;8;10;7;6;5;12;11;68;89;82;82;;
497;12;8;6;10;9;6;24;12;82;68;77;82;;
497;17;12;5;6;11;9;12;24;68;82;77;77;;
497;12;17;17;5;9;11;8;12;57;68;81;77;;
497;82;12;12;17;12;9;9;8;44;57;24;81;;
497;12;82;5;12;11;12;15;9;80;44;82;24;;
497;9;12;12;5;8;11;9;15;82;80;89;82;;
497;13;9999;12;9999;8;9999;12;9999;50;9999;74;9999;;
497;4;13;3;12;6;8;12;12;51;50;75;74;;
497;9;4;7;3;11;6;7;12;8;51;78;75;;
497;9;9;5;7;8;11;61;7;85;8;89;78;;
497;2;9;6;5;5;8;6;61;68;85;79;89;;
497;9;2;6;6;12;5;7;6;82;68;86;79;;
497;13;9;3;6;9;12;13;7;75;82;83;86;;
497;3;13;8;3;7;9;7;13;51;75;90;83;;
497;8;3;7;8;10;7;13;7;89;51;88;90;;
497;5;8;6;7;10;10;6;13;94;89;93;88;;
497;10;9999;6;9999;6;9999;13;9999;84;9999;81;9999;;
497;11;10;7;6;3;6;5;13;94;84;82;81;;
497;3;11;6;7;8;3;10;5;50;94;71;82;;
497;9;3;6;6;12;8;9;10;87;50;86;71;;
497;2;9;4;6;12;12;16;9;63;87;75;86;;
497;1;2;3;4;4;12;6;16;9;63;85;75;;
497;12;1;15;3;10;4;8;6;86;9;89;85;;
497;6;12;1;15;1;10;8;8;86;86;85;89;;
497;6;6;4;1;5;1;9;8;43;86;81;85;;
497;5;6;6;4;4;5;5;9;90;43;89;81;;
497;4;9999;5;9999;2;9999;5;9999;82;9999;84;9999;;
497;6;4;6;5;8;2;12;5;89;82;82;84;;
497;5;6;3;6;2;8;13;12;82;89;80;82;;
497;6;5;3;3;4;2;5;13;79;82;82;80;;
497;1;6;5;3;5;4;4;5;73;79;74;82;;
497;11;1;11;5;28;5;22;4;40;73;70;74;;
497;10;11;12;11;10;28;8;22;76;40;86;70;;
497;8;10;7;12;6;10;10;8;82;76;87;86;;
497;9;8;11;7;1;6;9;10;93;82;93;87;;
497;1;9;1;11;10;1;4;9;100;93;92;93;;
499;13;9999;10;9999;10;9999;12;9999;84;9999;81;9999;;
499;19;13;16;10;12;10;15;12;74;84;82;81;;
499;14;19;8;16;9;12;12;15;88;74;91;82;;
499;10;14;8;8;12;9;1;12;100;88;92;91;;
499;14;10;13;8;10;12;11;1;79;100;82;92;;
499;20;14;11;13;10;10;14;11;82;79;83;82;;
499;20;20;7;11;19;10;17;14;59;82;68;83;;
499;12;9999;13;9999;17;9999;17;9999;75;9999;90;9999;;
499;15;12;5;13;12;17;14;17;75;75;100;90;;
499;1;15;5;5;1;12;11;14;70;75;100;100;;
499;10;1;10;5;12;1;12;11;78;70;94;100;;
499;4;10;11;10;13;12;13;12;68;78;93;94;;
499;13;4;10;11;12;13;13;13;93;68;94;93;;
499;16;13;1;10;1;12;10;13;91;93;91;94;;
499;12;16;12;1;14;1;12;10;91;91;89;91;;
499;15;12;12;12;11;14;16;12;82;91;94;89;;
499;12;15;12;12;13;11;14;16;47;82;75;94;;
499;11;9999;14;9999;10;9999;13;9999;55;9999;76;9999;;
499;12;11;12;14;10;10;9;13;65;55;79;76;;
499;12;12;9;12;11;10;13;9;82;65;82;79;;
499;9;12;14;9;5;11;8;13;34;82;64;82;;
499;13;9;11;14;9;5;10;8;77;34;86;64;;
499;11;13;14;11;14;9;13;10;89;77;93;86;;
499;8;11;12;14;13;14;10;13;25;89;75;93;;
499;14;8;12;12;18;13;15;10;67;25;68;75;;
499;12;14;12;12;9;18;10;15;89;67;90;68;;
499;14;12;11;12;10;9;14;10;79;89;88;90;;
499;14;9999;13;9999;13;9999;12;9999;61;9999;89;9999;;
499;12;14;9;13;12;13;16;12;92;61;87;89;;
499;16;12;10;9;15;12;12;16;81;92;86;87;;
499;12;16;17;10;19;15;16;12;88;81;85;86;;
499;13;12;12;17;11;19;15;16;48;88;67;85;;
499;48;13;16;12;18;11;18;15;43;48;59;67;;
499;33;48;12;16;15;18;8;18;40;43;61;59;;
499;13;33;8;12;12;15;12;8;74;40;94;61;;
499;16;13;15;8;12;12;13;12;89;74;86;94;;
499;15;16;12;15;13;12;14;13;48;89;79;86;;
499;9999;15;9999;12;9999;13;9999;14;9999;48;9999;79;;
499;13;9999;13;9999;14;9999;12;9999;58;9999;88;9999;;
499;12;13;14;13;10;14;13;12;75;58;68;88;;
499;13;12;11;14;12;10;11;13;62;75;86;68;;
499;12;13;2;11;16;12;13;11;78;62;85;86;;
499;13;12;12;2;14;16;14;13;59;78;84;85;;
499;8;13;14;12;13;14;11;14;70;59;81;84;;
499;8;8;14;14;14;13;19;11;87;70;91;81;;
499;12;8;13;14;8;14;11;19;82;87;98;91;;
499;9999;12;9999;13;9999;8;9999;11;9999;82;9999;98;;
499;10;9999;10;9999;13;9999;12;9999;79;9999;96;9999;;
499;12;9999;14;9999;13;9999;10;9999;59;9999;89;9999;;
499;13;12;12;14;10;13;15;10;59;59;89;89;;
499;9;13;13;12;12;10;8;15;100;59;93;89;;
499;12;9;12;13;14;12;12;8;61;100;88;93;;
499;12;12;10;12;12;14;10;12;93;61;97;88;;
499;12;12;11;10;10;12;13;10;90;93;92;97;;
499;12;12;15;11;13;10;12;13;88;90;89;92;;
499;12;12;20;15;13;13;18;12;78;88;87;89;;
499;12;12;17;20;12;13;12;18;82;78;89;87;;
499;10;9999;12;9999;12;9999;14;9999;89;9999;83;9999;;
499;10;10;12;12;12;12;10;14;88;89;91;83;;
499;9;10;12;12;5;12;17;10;89;88;86;91;;
499;9;9;8;12;16;5;13;17;86;89;87;86;;
499;12;9;12;8;12;16;12;13;62;86;93;87;;
499;8;12;9;12;12;12;12;12;86;62;93;93;;
499;11;8;16;9;13;12;12;12;87;86;89;93;;
499;1;11;11;16;10;13;15;12;71;87;87;89;;
499;9;1;11;11;12;10;15;15;64;71;96;87;;
500;47;9999;85;9999;63;9999;30;9999;17;9999;22;9999;;
500;9;47;33;85;52;63;33;30;72;17;46;22;;
500;22;9;67;33;27;52;24;33;43;72;56;46;;
500;17;22;41;67;51;27;10;24;57;43;57;56;;
500;9999;17;9999;41;9999;51;9999;10;9999;57;9999;57;;
500;15;9999;36;9999;77;9999;14;9999;82;9999;50;9999;;
500;19;9999;28;9999;41;9999;16;9999;75;9999;67;9999;;
500;2;19;30;28;26;41;12;16;70;75;35;67;;
500;5;2;34;30;21;26;23;12;52;70;50;35;;
500;24;5;32;34;40;21;28;23;40;52;28;50;;
500;15;24;31;32;45;40;17;28;54;40;35;28;;
500;29;15;61;31;77;45;21;17;29;54;21;35;;
500;32;29;48;61;40;77;25;21;58;29;32;21;;
500;24;32;26;48;19;40;15;25;62;58;54;32;;
500;42;24;33;26;19;19;31;15;44;62;26;54;;
500;3;42;9;33;24;19;9;31;76;44;76;26;;
500;5;9999;9;9999;11;9999;11;9999;92;9999;39;9999;;
500;13;5;15;9;12;11;3;11;78;92;43;39;;
500;9999;13;9999;15;9999;12;9999;3;9999;78;9999;43;;
500;13;9999;10;9999;14;9999;11;9999;73;9999;78;9999;;
500;42;13;23;10;13;14;18;11;15;73;45;78;;
500;8;42;10;23;9;13;24;18;89;15;45;45;;
500;13;8;11;10;15;9;12;24;47;89;54;45;;
500;38;13;9;11;12;15;12;12;18;47;17;54;;
500;64;38;88;9;71;12;28;12;19;18;1;17;;
500;21;64;76;88;77;71;18;28;40;19;29;1;;
500;57;9999;89;9999;65;9999;29;9999;68;9999;26;9999;;
500;50;57;89;89;50;65;42;29;50;68;33;26;;
500;26;50;60;89;50;50;11;42;54;50;36;33;;
500;44;26;59;60;63;50;1;11;50;54;50;36;;
500;12;44;75;59;57;63;11;1;78;50;47;50;;
500;16;12;48;75;54;57;48;11;43;78;67;47;;
500;27;16;59;48;45;54;6;48;72;43;45;67;;
500;12;27;18;59;20;45;19;6;66;72;19;45;;
500;2;12;80;18;79;20;26;19;26;66;13;19;;
500;19;2;68;80;51;79;18;26;49;26;17;13;;
500;30;9999;79;9999;70;9999;19;9999;36;9999;14;9999;;
500;81;30;100;79;62;70;8;19;7;36;5;14;;
500;75;81;92;100;60;62;21;8;19;7;1;5;;
500;40;75;100;92;80;60;8;21;15;19;9;1;;
500;61;40;100;100;95;80;33;8;36;15;2;9;;
500;60;61;100;100;99;95;19;33;29;36;1;2;;
500;1;60;59;100;89;99;3;19;89;29;26;1;;
500;54;1;89;59;85;89;13;3;83;89;10;26;;
500;13;54;66;89;52;85;6;13;79;83;32;10;;
500;16;13;75;66;66;52;17;6;65;79;49;32;;
500;25;16;65;75;62;66;21;17;61;65;55;49;;
500;32;9999;79;9999;68;9999;35;9999;42;9999;18;9999;;
500;36;32;71;79;62;68;13;35;42;42;17;18;;
500;13;36;57;71;45;62;9;13;45;42;40;17;;
500;17;13;86;57;47;45;13;9;24;45;22;40;;
500;10;17;10;86;11;47;13;13;78;24;61;22;;
500;12;10;8;10;12;11;9;13;84;78;79;61;;
500;17;12;66;8;50;12;15;9;49;84;40;79;;
500;34;17;44;66;59;50;5;15;45;49;26;40;;
500;19;34;54;44;58;59;12;5;50;45;33;26;;
500;38;9999;47;9999;72;9999;12;9999;45;9999;11;9999;;
500;25;38;54;47;54;72;13;12;57;45;45;11;;
500;19;25;49;54;23;54;9;13;59;57;15;45;;
500;8;19;43;49;15;23;13;9;55;59;28;15;;
500;17;8;52;43;53;15;10;13;18;55;8;28;;
500;12;17;45;52;36;53;10;10;66;18;42;8;;
500;32;12;43;45;40;36;13;10;42;66;12;42;;
500;15;32;15;43;15;40;5;13;86;42;63;12;;
500;31;15;66;15;56;15;37;5;41;86;15;63;;
500;26;31;80;66;50;56;42;37;26;41;10;15;;
504;15;9999;33;9999;32;9999;24;9999;53;9999;61;9999;;
504;9;15;9;33;5;32;7;24;40;53;79;61;;
504;8;9;9;9;3;5;62;7;65;40;100;79;;
504;7;8;10;9;21;3;8;62;74;65;72;100;;
504;7;7;17;10;16;21;15;8;83;74;67;72;;
504;35;7;81;17;61;16;55;15;54;83;28;67;;
504;63;35;51;81;59;61;24;55;93;54;28;28;;
504;6;9999;5;9999;13;9999;15;9999;57;9999;75;9999;;
504;7;6;100;5;11;13;1;15;88;57;100;75;;
504;15;7;13;100;3;11;9;1;75;88;69;100;;
504;19;15;20;13;22;3;14;9;83;75;100;69;;
504;8;19;5;20;19;22;14;14;100;83;85;100;;
504;12;8;22;5;36;19;6;14;68;100;63;85;;
504;7;12;15;22;26;36;19;6;14;68;75;63;;
504;9;7;16;15;8;26;9;19;59;14;91;75;;
504;9;9;5;16;26;8;7;9;66;59;80;91;;
504;7;9;8;5;11;26;7;7;81;66;85;80;;
504;7;9999;9;9999;7;9999;7;9999;67;9999;53;9999;;
504;41;7;4;9;16;7;3;7;32;67;48;53;;
504;8;41;6;4;6;16;7;3;62;32;97;48;;
504;9;8;8;6;32;6;8;7;59;62;91;97;;
504;25;9;12;8;13;32;9;8;81;59;77;91;;
504;6;25;13;12;12;13;7;9;82;81;89;77;;
504;7;6;5;13;1;12;3;7;36;82;65;89;;
504;22;7;50;5;18;1;11;3;20;36;70;65;;
504;18;22;19;50;6;18;1;11;31;20;73;70;;
504;11;18;5;19;12;6;8;1;25;31;67;73;;
504;5;9999;4;9999;6;9999;5;9999;29;9999;71;9999;;
504;1;5;4;4;6;6;6;5;81;29;82;71;;
504;26;1;10;4;10;6;1;6;68;81;54;82;;
504;6;26;9;10;8;10;6;1;56;68;50;54;;
504;25;6;4;9;11;8;14;6;39;56;40;50;;
504;12;25;11;4;3;11;29;14;54;39;11;40;;
504;9999;12;9999;11;9999;3;9999;29;9999;54;9999;11;;
504;62;9999;1;9999;25;9999;1;9999;16;9999;4;9999;;
504;19;62;9;1;18;25;9;1;43;16;41;4;;
504;9999;19;9999;9;9999;18;9999;9;9999;43;9999;41;;
504;5;9999;2;9999;12;9999;10;9999;74;9999;76;9999;;
504;9999;5;9999;2;9999;12;9999;10;9999;74;9999;76;;
504;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;;
504;5;9999;6;9999;1;9999;1;9999;33;9999;37;9999;;
504;9999;5;9999;6;9999;1;9999;1;9999;33;9999;37;;
504;67;9999;46;9999;61;9999;5;9999;76;9999;32;9999;;
504;3;67;7;46;7;61;26;5;65;76;70;32;;
504;6;3;19;7;14;7;11;26;72;65;69;70;;
504;5;6;6;19;54;14;5;11;75;72;47;69;;
504;9999;5;9999;6;9999;54;9999;5;9999;75;9999;47;;
504;10;9999;13;9999;6;9999;29;9999;83;9999;68;9999;;
504;6;10;24;13;7;6;12;29;74;83;71;68;;
504;33;6;12;24;35;7;15;12;20;74;35;71;;
504;63;33;39;12;4;35;5;15;27;20;69;35;;
504;41;63;12;39;9;4;23;5;36;27;53;69;;
504;22;41;7;12;4;9;4;23;27;36;49;53;;
504;6;22;2;7;5;4;11;4;26;27;6;49;;
504;8;6;8;2;5;5;28;11;50;26;76;6;;
504;9;8;10;8;9;5;3;28;58;50;68;76;;
504;5;9;1;10;13;9;9;3;69;58;93;68;;
504;54;9999;3;9999;1;9999;1;9999;31;9999;31;9999;;
504;8;54;20;3;36;1;19;1;64;31;56;31;;
504;5;8;5;20;65;36;17;19;65;64;53;56;;
504;7;5;1;5;1;65;8;17;35;65;69;53;;
504;8;7;3;1;8;1;12;8;60;35;67;69;;
504;24;8;6;3;55;8;1;12;47;60;63;67;;
504;6;24;1;6;75;55;3;1;65;47;46;63;;
504;1;6;1;1;10;75;1;3;69;65;58;46;;
504;5;1;7;1;7;10;4;1;40;69;41;58;;
504;60;5;11;7;11;7;5;4;64;40;50;41;;
512;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;;
512;63;9999;20;9999;20;9999;17;9999;36;9999;44;9999;;
512;15;63;19;20;13;20;21;17;87;36;73;44;;
512;6;15;5;19;5;13;6;21;93;87;93;73;;
512;25;6;20;5;19;5;17;6;83;93;88;93;;
512;21;25;18;20;12;19;15;17;84;83;85;88;;
512;15;21;21;18;23;12;15;15;79;84;79;85;;
512;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;;
512;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;;
512;20;9999;16;9999;23;9999;21;9999;86;9999;79;9999;;
512;9999;20;9999;16;9999;23;9999;21;9999;86;9999;79;;
512;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;;
512;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;;
512;20;9999;16;9999;14;9999;26;9999;78;9999;62;9999;;
512;18;20;19;16;24;14;21;26;83;78;83;62;;
512;6;18;11;19;18;24;19;21;83;83;82;83;;
512;8;6;7;11;15;18;15;19;82;83;88;82;;
512;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;;
512;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;;
512;26;9999;13;9999;16;9999;16;9999;96;9999;80;9999;;
512;15;26;14;13;13;16;8;16;82;96;81;80;;
512;13;15;17;14;6;13;14;8;85;82;88;81;;
512;18;13;16;17;16;6;8;14;80;85;83;88;;
512;16;18;7;16;12;16;19;8;95;80;91;83;;
512;15;16;17;7;21;12;16;19;81;95;89;91;;
512;9;15;6;17;10;21;11;16;93;81;96;89;;
512;8;9;11;6;2;10;5;11;93;93;91;96;;
512;26;9999;25;9999;16;9999;20;9999;66;9999;65;9999;;
512;15;26;17;25;15;16;14;20;68;66;87;65;;
512;19;15;16;17;11;15;6;14;82;68;82;87;;
512;9999;19;9999;16;9999;11;9999;6;9999;82;9999;82;;
512;15;9999;4;9999;8;9999;8;9999;75;9999;82;9999;;
512;12;15;9;4;19;8;6;8;82;75;81;82;;
512;13;12;11;9;18;19;12;6;86;82;82;81;;
512;17;13;11;11;19;18;13;12;80;86;83;82;;
512;14;17;13;11;12;19;19;13;75;80;89;83;;
512;20;14;13;13;16;12;13;19;86;75;88;89;;
512;1;9999;12;9999;9;9999;12;9999;65;9999;78;9999;;
512;12;1;7;12;15;9;13;12;85;65;69;78;;
512;26;12;8;7;22;15;17;13;80;85;91;69;;
512;17;26;50;8;21;22;17;17;79;80;74;91;;
512;24;17;7;50;14;21;22;17;84;79;77;74;;
512;9999;24;9999;7;9999;14;9999;22;9999;84;9999;77;;
512;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;;
512;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;;
512;12;9999;19;9999;19;9999;12;9999;86;9999;82;9999;;
512;16;12;21;19;13;19;14;12;78;86;86;82;;
512;16;9999;9;9999;23;9999;12;9999;71;9999;72;9999;;
512;19;16;19;9;24;23;12;12;79;71;80;72;;
512;1;19;1;19;5;24;2;12;82;79;83;80;;
512;17;1;13;1;12;5;14;2;85;82;80;83;;
512;9999;17;9999;13;9999;12;9999;14;9999;85;9999;80;;
512;54;9999;5;9999;6;9999;4;9999;77;9999;56;9999;;
512;7;54;4;5;8;6;5;4;86;77;83;56;;
512;16;7;10;4;15;8;17;5;89;86;83;83;;
512;14;16;16;10;18;15;19;17;75;89;81;83;;
512;6;14;12;16;19;18;26;19;80;75;80;81;;
512;15;9999;18;9999;15;9999;22;9999;87;9999;69;9999;;
512;15;15;6;18;19;15;11;22;83;87;77;69;;
512;17;15;12;6;12;19;11;11;79;83;80;77;;
512;22;17;11;12;11;12;22;11;85;79;77;80;;
512;16;22;13;11;14;11;10;22;80;85;66;77;;
512;9;16;15;13;26;14;16;10;77;80;75;66;;
512;50;9;18;15;23;26;14;16;69;77;73;75;;
512;19;50;13;18;6;23;18;14;69;69;77;73;;
512;13;19;17;13;16;6;20;18;91;69;74;77;;
512;17;13;17;17;9;16;15;20;89;91;83;74;;
518;1;9999;1;9999;5;9999;1;9999;100;9999;82;9999;;
518;1;1;2;1;1;5;7;1;80;100;80;82;;
518;5;1;5;2;1;1;6;7;95;80;100;80;;
518;1;5;1;5;1;1;8;6;88;95;78;100;;
518;6;1;5;1;4;1;2;8;100;88;97;78;;
518;1;6;7;5;7;4;11;2;77;100;91;97;;
518;9999;1;9999;7;9999;7;9999;11;9999;77;9999;91;;
518;21;9999;60;9999;6;9999;26;9999;100;9999;100;9999;;
518;61;9999;3;9999;1;9999;5;9999;50;9999;37;9999;;
518;6;61;7;3;6;1;7;5;83;50;78;37;;
518;5;6;2;7;1;6;4;7;91;83;90;78;;
518;28;5;25;2;17;1;28;4;89;91;92;90;;
518;2;28;6;25;5;17;5;28;92;89;90;92;;
518;14;2;2;6;5;5;7;5;92;92;75;90;;
518;8;14;1;2;12;5;1;7;97;92;62;75;;
518;9;8;8;1;1;12;1;1;87;97;56;62;;
518;9;9;5;8;5;1;1;1;100;87;78;56;;
518;37;9;1;5;15;5;1;1;94;100;73;78;;
518;7;9999;12;9999;7;9999;9;9999;90;9999;79;9999;;
518;1;7;1;12;1;7;1;9;96;90;59;79;;
518;14;1;9;1;10;1;13;1;89;96;93;59;;
518;50;14;15;9;49;10;15;13;32;89;49;93;;
518;11;50;7;15;22;49;19;15;62;32;47;49;;
518;11;11;8;7;5;22;5;19;92;62;73;47;;
518;8;11;2;8;5;5;8;5;84;92;67;73;;
518;47;8;51;2;7;5;20;8;96;84;98;67;;
518;9999;47;9999;51;9999;7;9999;20;9999;96;9999;98;;
518;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;;
518;8;9999;5;9999;3;9999;6;9999;88;9999;30;9999;;
518;9;8;11;5;1;3;6;6;89;88;68;30;;
518;8;9;9;11;1;1;9;6;93;89;76;68;;
518;5;8;9;9;7;1;1;9;86;93;51;76;;
518;8;5;9;9;3;7;8;1;78;86;74;51;;
518;1;8;10;9;10;3;8;8;83;78;69;74;;
518;10;1;1;10;9;10;8;8;96;83;80;69;;
518;6;10;7;1;13;9;9;8;98;96;87;80;;
518;2;9999;1;9999;1;9999;5;9999;86;9999;61;9999;;
518;2;2;1;1;1;1;3;5;73;86;72;61;;
518;6;2;12;1;5;1;9;3;82;73;62;72;;
518;4;6;1;12;5;5;2;9;63;82;69;62;;
518;1;4;21;1;7;5;5;2;80;63;42;69;;
518;2;1;7;21;1;7;3;5;85;80;72;42;;
518;1;2;12;7;3;1;4;3;89;85;75;72;;
518;6;1;2;12;1;3;1;4;83;89;78;75;;
518;2;6;2;2;2;1;1;1;89;83;83;78;;
518;9999;2;9999;2;9999;2;9999;1;9999;89;9999;83;;
518;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;;
518;36;9999;19;9999;1;9999;3;9999;82;9999;26;9999;;
518;8;36;11;19;1;1;9;3;90;82;61;26;;
518;1;8;12;11;1;1;5;9;82;90;69;61;;
518;5;1;3;12;7;1;1;5;75;82;68;69;;
518;9;5;6;3;6;7;3;1;75;75;76;68;;
518;1;9;7;6;8;6;5;3;82;75;77;76;;
518;6;1;8;7;6;8;2;5;88;82;79;77;;
518;8;6;4;8;7;6;6;2;92;88;82;79;;
518;4;8;5;4;10;7;5;6;89;92;79;82;;
518;7;9999;12;9999;8;9999;5;9999;85;9999;80;9999;;
518;1;7;3;12;4;8;6;5;80;85;75;80;;
518;7;1;5;3;5;4;4;6;98;80;85;75;;
518;8;7;9;5;7;5;4;4;83;98;77;85;;
518;4;8;1;9;1;7;1;4;89;83;100;77;;
518;4;4;1;1;1;1;8;1;78;89;82;100;;
518;3;4;8;1;1;1;3;8;89;78;82;82;;
518;1;3;5;8;1;1;1;3;99;89;89;82;;
518;5;1;5;5;6;1;5;1;89;99;83;89;;
518;9999;5;9999;5;9999;6;9999;5;9999;89;9999;83;;
520;40;9999;15;9999;1;9999;2;9999;22;9999;49;9999;;
520;22;40;20;15;28;1;3;2;92;22;64;49;;
520;1;22;1;20;1;28;4;3;100;92;94;64;;
520;2;1;5;1;5;1;2;4;100;100;89;94;;
520;1;2;1;5;2;5;4;2;100;100;83;89;;
520;7;1;2;1;1;2;1;4;30;100;59;83;;
520;1;7;1;2;1;1;1;1;26;30;89;59;;
520;27;9999;3;9999;3;9999;1;9999;41;9999;82;9999;;
520;1;27;1;3;1;3;1;1;28;41;81;82;;
520;9999;1;9999;1;9999;1;9999;1;9999;28;9999;81;;
520;1;9999;3;9999;3;9999;1;9999;82;9999;86;9999;;
520;9999;1;9999;3;9999;3;9999;1;9999;82;9999;86;;
520;1;9999;3;9999;1;9999;1;9999;88;9999;87;9999;;
520;1;1;13;3;1;1;3;1;80;88;71;87;;
520;1;1;1;13;1;1;1;3;77;80;69;71;;
520;1;1;2;1;3;1;1;1;16;77;59;69;;
520;1;1;1;2;1;3;1;1;22;16;42;59;;
520;1;9999;1;9999;1;9999;2;9999;91;9999;83;9999;;
520;2;1;1;1;1;1;1;2;23;91;49;83;;
520;1;2;2;1;1;1;1;1;100;23;74;49;;
520;1;1;1;2;3;1;1;1;95;100;69;74;;
520;1;1;1;1;1;3;1;1;82;95;80;69;;
520;36;1;8;1;42;1;1;1;26;82;42;80;;
520;9999;36;9999;8;9999;42;9999;1;9999;26;9999;42;;
520;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;;
520;3;9999;22;9999;76;9999;2;9999;75;9999;37;9999;;
520;30;3;1;22;1;76;21;2;22;75;88;37;;
520;1;9999;1;9999;41;9999;3;9999;55;9999;37;9999;;
520;1;1;36;1;22;41;1;3;61;55;45;37;;
520;1;1;1;36;1;22;1;1;84;61;59;45;;
520;2;1;3;1;3;1;1;1;82;84;58;59;;
520;42;2;1;3;33;3;1;1;61;82;36;58;;
520;5;42;16;1;1;33;1;1;21;61;82;36;;
520;17;5;1;16;3;1;1;1;41;21;63;82;;
520;25;17;33;1;31;3;4;1;13;41;42;63;;
520;6;25;1;33;1;31;1;4;78;13;58;42;;
520;4;6;1;1;2;1;1;1;93;78;59;58;;
520;1;9999;1;9999;1;9999;1;9999;70;9999;42;9999;;
520;2;1;1;1;1;1;1;1;56;70;39;42;;
520;6;2;1;1;4;1;1;1;100;56;42;39;;
520;1;6;1;1;3;4;4;1;100;100;25;42;;
520;1;1;1;1;1;3;1;4;33;100;26;25;;
520;1;1;1;1;1;1;1;1;17;33;86;26;;
520;1;1;1;1;1;1;18;1;10;17;74;86;;
520;1;1;2;1;1;1;1;18;26;10;87;74;;
520;1;1;1;2;3;1;3;1;35;26;26;87;;
520;1;1;2;1;1;3;1;3;89;35;70;26;;
520;1;9999;1;9999;1;9999;1;9999;18;9999;73;9999;;
520;1;1;1;1;1;1;3;1;59;18;61;73;;
520;6;1;10;1;1;1;1;3;61;59;60;61;;
520;45;6;1;10;1;1;1;1;67;61;56;60;;
520;1;45;1;1;1;1;2;1;61;67;55;56;;
520;13;1;1;1;12;1;1;2;14;61;27;55;;
520;1;13;1;1;1;12;1;1;75;14;60;27;;
520;4;1;3;1;1;1;1;1;17;75;57;60;;
520;1;4;1;3;1;1;1;1;72;17;72;57;;
520;2;9999;4;9999;1;9999;1;9999;57;9999;58;9999;;
520;1;2;1;4;1;1;1;1;64;57;75;58;;
520;1;1;1;1;4;1;3;1;60;64;77;75;;
520;1;1;7;1;1;4;1;3;13;60;31;77;;
520;1;1;1;7;1;1;17;1;12;13;29;31;;
520;1;1;1;1;1;1;1;17;65;12;86;29;;
520;1;1;1;1;1;1;12;1;8;65;51;86;;
520;9999;1;9999;1;9999;1;9999;12;9999;8;9999;51;;
520;1;9999;1;9999;1;9999;1;9999;31;9999;41;9999;;
520;1;1;1;1;1;1;1;1;74;31;82;41;;
524;63;9999;26;9999;55;9999;21;9999;85;9999;64;9999;;
524;17;63;19;26;26;55;19;21;79;85;64;64;;
524;8;17;12;19;18;26;24;19;100;79;87;64;;
524;16;8;18;12;15;18;15;24;86;100;80;87;;
524;16;16;4;18;9;15;12;15;96;86;82;80;;
524;16;16;16;4;11;9;19;12;79;96;96;82;;
524;28;16;1;16;34;11;1;19;80;79;83;96;;
524;7;28;15;1;1;34;1;1;92;80;100;83;;
524;48;9999;22;9999;20;9999;28;9999;89;9999;60;9999;;
524;37;48;11;22;19;20;26;28;59;89;59;60;;
524;23;37;12;11;19;19;26;26;79;59;81;59;;
524;23;23;23;12;20;19;28;26;89;79;82;81;;
524;35;23;22;23;50;20;22;28;59;89;54;82;;
524;25;35;40;22;38;50;27;22;73;59;59;54;;
524;22;25;22;40;42;38;8;27;59;73;55;59;;
524;33;22;25;22;29;42;50;8;82;59;77;55;;
524;21;33;12;25;31;29;25;50;83;82;61;77;;
524;52;21;19;12;43;31;19;25;24;83;45;61;;
524;5;9999;12;9999;7;9999;16;9999;68;9999;74;9999;;
524;9999;5;9999;12;9999;7;9999;16;9999;68;9999;74;;
524;9;9999;19;9999;11;9999;22;9999;41;9999;72;9999;;
524;17;9;61;19;51;11;1;22;39;41;42;72;;
524;19;17;11;61;25;51;20;1;96;39;36;42;;
524;9;19;2;11;18;25;15;20;69;96;59;36;;
524;5;9;31;2;7;18;12;15;5;69;42;59;;
524;9;5;4;31;15;7;9;12;62;5;73;42;;
524;61;9;30;4;10;15;33;9;57;62;59;73;;
524;49;9999;15;9999;42;9999;26;9999;58;9999;49;9999;;
524;61;49;63;15;65;42;37;26;43;58;38;49;;
524;1;61;25;63;11;65;3;37;44;43;27;38;;
