"subjno","dayno","beepno","informat04","st_period","opgewkt_","onplplez","pieker","angstig_","somber__","ontspann","neur"
"555",10722,9,5,NA,1,NA,NA,NA,NA,NA,NA,NA
"556",10722,9,6,NA,1,NA,NA,NA,NA,NA,NA,NA
"557",10722,9,7,NA,1,NA,NA,NA,NA,NA,NA,NA
"558",10722,9,8,NA,1,NA,NA,NA,NA,NA,NA,NA
"559",10722,9,9,NA,1,NA,NA,NA,NA,NA,NA,NA
"560",10722,9,10,NA,1,NA,NA,NA,NA,NA,NA,NA
"561",10722,9,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"562",10722,10,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"563",10722,10,2,NA,1,NA,NA,NA,NA,NA,NA,NA
"564",10722,10,3,NA,1,NA,NA,NA,NA,NA,NA,NA
"565",10722,10,4,NA,1,NA,NA,NA,NA,NA,NA,NA
"566",10722,10,5,NA,1,NA,NA,NA,NA,NA,NA,NA
"567",10722,10,6,NA,1,NA,NA,NA,NA,NA,NA,NA
"568",10722,10,7,NA,1,NA,NA,NA,NA,NA,NA,NA
"569",10722,10,8,NA,1,NA,NA,NA,NA,NA,NA,NA
"570",10722,10,9,NA,1,NA,NA,NA,NA,NA,NA,NA
"571",10722,10,10,NA,1,NA,NA,NA,NA,NA,NA,NA
"572",10722,10,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"617",10724,1,1,1,0,6,3,2,3,1,5,43
"618",10724,1,2,1,0,6,2,2,2,1,5,43
"619",10724,1,3,NA,0,NA,NA,NA,NA,NA,NA,NA
"620",10724,1,4,1,0,5,1,2,2,1,4,43
"621",10724,1,5,1,0,4,2,4,2,1,3,43
"622",10724,1,6,1,0,4,1,6,4,4,2,43
"623",10724,1,7,1,0,4,-1,4,3,4,4,43
"624",10724,1,8,1,0,4,1,3,1,2,4,43
"625",10724,1,9,1,0,4,2,4,2,4,4,43
"626",10724,1,10,1,0,3,1,4,3,3,4,43
"627",10724,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"628",10724,2,1,1,0,3,1,4,2,3,2,43
"629",10724,2,2,1,0,4,2,3,3,3,3,43
"630",10724,2,3,1,0,4,2,4,2,2,4,43
"631",10724,2,4,1,0,4,1,4,2,3,2,43
"632",10724,2,5,1,0,3,0,4,3,2,2,43
"633",10724,2,6,1,0,4,2,5,5,3,4,43
"634",10724,2,7,1,0,4,-3,4,4,3,4,43
"635",10724,2,8,1,0,2,-3,6,4,4,4,43
"636",10724,2,9,1,0,3,2,6,5,4,3,43
"637",10724,2,10,1,0,3,2,6,6,5,4,43
"638",10724,2,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"639",10724,3,1,NA,0,NA,NA,NA,NA,NA,NA,NA
"640",10724,3,2,NA,0,NA,NA,NA,NA,NA,NA,NA
"641",10724,3,3,NA,0,NA,NA,NA,NA,NA,NA,NA
"642",10724,3,4,1,0,4,1,4,4,3,4,43
"643",10724,3,5,1,0,4,-2,5,3,4,2,43
"644",10724,3,6,1,0,5,2,4,3,3,4,43
"645",10724,3,7,1,0,4,1,4,4,3,2,43
"646",10724,3,8,1,0,4,0,4,3,3,4,43
"647",10724,3,9,1,0,4,0,3,2,3,4,43
"648",10724,3,10,1,0,4,2,3,3,4,4,43
"649",10724,3,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"650",10724,4,1,NA,0,NA,NA,NA,NA,NA,NA,NA
"651",10724,4,2,NA,0,NA,NA,NA,NA,NA,NA,NA
"652",10724,4,3,1,0,2,2,NA,3,3,3,43
"653",10724,4,4,1,0,3,1,4,3,3,4,43
"654",10724,4,5,1,0,4,2,3,3,3,4,43
"655",10724,4,6,1,0,3,0,4,3,4,4,43
"656",10724,4,7,1,0,5,3,4,3,3,5,43
"657",10724,4,8,1,0,4,0,5,3,3,2,43
"658",10724,4,9,1,0,4,1,6,3,3,3,43
"659",10724,4,10,1,0,1,2,4,4,5,3,43
"660",10724,4,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"661",10724,5,1,1,0,4,2,4,4,2,4,43
"662",10724,5,2,NA,0,NA,NA,NA,NA,NA,NA,NA
"663",10724,5,3,1,0,4,1,4,3,3,3,43
"664",10724,5,4,NA,0,NA,NA,NA,NA,NA,NA,NA
"665",10724,5,5,1,0,2,1,6,5,5,2,43
"666",10724,5,6,1,0,2,1,5,5,4,2,43
"667",10724,5,7,1,0,2,0,5,3,5,3,43
"668",10724,5,8,1,0,2,-1,5,4,3,4,43
"669",10724,5,9,1,0,3,1,6,4,4,4,43
"670",10724,5,10,1,0,1,2,4,3,4,4,43
"671",10724,5,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"672",10724,6,1,1,0,4,0,4,4,3,4,43
"673",10724,6,2,1,0,4,3,4,3,2,4,43
"674",10724,6,3,1,0,4,3,4,3,3,3,43
"675",10724,6,4,1,0,4,3,4,3,2,4,43
"676",10724,6,5,1,0,4,3,5,4,3,3,43
"677",10724,6,6,1,0,4,0,4,5,3,3,43
"678",10724,6,7,1,0,4,2,5,2,4,3,43
"679",10724,6,8,1,0,4,2,4,4,2,3,43
"680",10724,6,9,1,0,3,1,6,7,2,3,43
"681",10724,6,10,1,0,3,1,6,4,4,4,43
"682",10724,6,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"683",10724,7,1,NA,0,NA,NA,NA,NA,NA,NA,NA
"684",10724,7,2,NA,0,NA,NA,NA,NA,NA,NA,NA
"685",10724,7,3,NA,0,NA,NA,NA,NA,NA,NA,NA
"686",10724,7,4,NA,0,NA,NA,NA,NA,NA,NA,NA
"687",10724,7,5,NA,0,NA,NA,NA,NA,NA,NA,NA
"688",10724,7,6,NA,0,NA,NA,NA,NA,NA,NA,NA
"689",10724,7,7,NA,0,NA,NA,NA,NA,NA,NA,NA
"690",10724,7,8,NA,0,NA,NA,NA,NA,NA,NA,NA
"691",10724,7,9,NA,0,NA,NA,NA,NA,NA,NA,NA
"692",10724,7,10,NA,0,NA,NA,NA,NA,NA,NA,NA
"693",10724,7,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"694",10724,8,1,NA,0,NA,NA,NA,NA,NA,NA,NA
"695",10724,8,2,NA,0,NA,NA,NA,NA,NA,NA,NA
"696",10724,8,3,NA,0,NA,NA,NA,NA,NA,NA,NA
"697",10724,8,4,NA,0,NA,NA,NA,NA,NA,NA,NA
"698",10724,8,5,NA,0,NA,NA,NA,NA,NA,NA,NA
"699",10724,8,6,NA,0,NA,NA,NA,NA,NA,NA,NA
"700",10724,8,7,NA,0,NA,NA,NA,NA,NA,NA,NA
"701",10724,8,8,NA,0,NA,NA,NA,NA,NA,NA,NA
"702",10724,8,9,NA,0,NA,NA,NA,NA,NA,NA,NA
"703",10724,8,10,NA,0,NA,NA,NA,NA,NA,NA,NA
"704",10724,8,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"705",10724,9,1,NA,0,NA,NA,NA,NA,NA,NA,NA
"706",10724,9,2,NA,0,NA,NA,NA,NA,NA,NA,NA
"707",10724,9,3,NA,0,NA,NA,NA,NA,NA,NA,NA
"708",10724,9,4,NA,0,NA,NA,NA,NA,NA,NA,NA
"709",10724,9,5,NA,0,NA,NA,NA,NA,NA,NA,NA
"710",10724,9,6,NA,0,NA,NA,NA,NA,NA,NA,NA
"711",10724,9,7,NA,0,NA,NA,NA,NA,NA,NA,NA
"712",10724,9,8,NA,0,NA,NA,NA,NA,NA,NA,NA
"713",10724,9,9,NA,0,NA,NA,NA,NA,NA,NA,NA
"714",10724,9,10,NA,0,NA,NA,NA,NA,NA,NA,NA
"715",10724,9,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"716",10724,10,1,NA,0,NA,NA,NA,NA,NA,NA,NA
"717",10724,10,2,NA,0,NA,NA,NA,NA,NA,NA,NA
"718",10724,10,3,NA,0,NA,NA,NA,NA,NA,NA,NA
"719",10724,10,4,NA,0,NA,NA,NA,NA,NA,NA,NA
"720",10724,10,5,NA,0,NA,NA,NA,NA,NA,NA,NA
"721",10724,10,6,NA,0,NA,NA,NA,NA,NA,NA,NA
"722",10724,10,7,NA,0,NA,NA,NA,NA,NA,NA,NA
"723",10724,10,8,NA,0,NA,NA,NA,NA,NA,NA,NA
"724",10724,10,9,NA,0,NA,NA,NA,NA,NA,NA,NA
"725",10724,10,10,NA,0,NA,NA,NA,NA,NA,NA,NA
"726",10724,10,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"771",10724,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"772",10724,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA
"773",10724,1,3,NA,1,NA,NA,NA,NA,NA,NA,NA
"774",10724,1,4,1,1,4,2,1,1,2,4,43
"775",10724,1,5,1,1,5,1,3,1,1,4,43
"776",10724,1,6,1,1,5,3,2,1,1,4,43
"777",10724,1,7,1,1,4,2,2,2,2,4,43
"778",10724,1,8,1,1,4,2,3,1,1,4,43
"779",10724,1,9,1,1,4,2,1,1,1,4,43
"780",10724,1,10,1,1,4,2,2,1,3,5,43
"781",10724,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"782",10724,2,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"783",10724,2,2,NA,1,NA,NA,NA,NA,NA,NA,NA
"784",10724,2,3,1,1,5,-1,3,2,1,4,43
"785",10724,2,4,NA,1,NA,NA,NA,NA,NA,NA,NA
"786",10724,2,5,1,1,6,3,4,4,1,4,43
"787",10724,2,6,1,1,5,1,5,4,1,4,43
"788",10724,2,7,1,1,7,0,4,4,1,4,43
"789",10724,2,8,1,1,6,3,2,2,1,4,43
"790",10724,2,9,1,1,5,3,1,2,1,4,43
"791",10724,2,10,1,1,6,3,2,1,1,7,43
"792",10724,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"793",10724,3,1,1,1,5,2,2,2,1,4,43
"794",10724,3,2,1,1,5,NA,2,3,1,3,43
"795",10724,3,3,1,1,3,-3,4,2,3,3,43
"796",10724,3,4,1,1,4,2,4,3,2,4,43
"797",10724,3,5,1,1,4,1,1,2,2,4,43
"798",10724,3,6,1,1,4,2,3,3,1,4,43
"799",10724,3,7,1,1,4,2,2,4,2,4,43
"800",10724,3,8,NA,1,NA,NA,NA,NA,NA,NA,NA
"801",10724,3,9,1,1,5,2,4,3,1,5,43
"802",10724,3,10,1,1,4,3,4,2,1,4,43
"803",10724,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"804",10724,4,1,1,1,6,2,1,2,1,5,43
"805",10724,4,2,1,1,5,2,1,2,1,4,43
"806",10724,4,3,1,1,4,1,1,2,1,3,43
"807",10724,4,4,1,1,2,2,3,4,2,2,43
"808",10724,4,5,1,1,5,2,3,1,1,4,43
"809",10724,4,6,1,1,6,2,2,2,1,5,43
"810",10724,4,7,1,1,5,1,3,3,1,4,43
"811",10724,4,8,1,1,6,0,1,1,1,5,43
"812",10724,4,9,1,1,5,2,3,3,1,4,43
"813",10724,4,10,1,1,5,1,2,3,1,4,43
"814",10724,4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"815",10724,5,1,1,1,4,2,2,1,1,3,43
"816",10724,5,2,1,1,4,2,3,2,1,4,43
"817",10724,5,3,1,1,4,2,2,2,2,3,43
"818",10724,5,4,1,1,4,2,3,2,2,3,43
"819",10724,5,5,1,1,2,1,7,7,6,1,43
"820",10724,5,6,1,1,4,2,5,4,4,4,43
"821",10724,5,7,1,1,4,1,4,4,3,4,43
"822",10724,5,8,1,1,4,1,3,3,3,5,43
"823",10724,5,9,1,1,3,1,6,4,4,3,43
"824",10724,5,10,1,1,4,1,3,2,3,5,43
"825",10724,5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"826",10724,6,1,1,1,4,2,NA,3,1,4,43
"827",10724,6,2,1,1,3,1,4,4,3,3,43
"828",10724,6,3,1,1,1,2,4,4,4,4,43
"829",10724,6,4,1,1,3,2,4,4,4,3,43
"830",10724,6,5,1,1,2,1,5,5,6,3,43
"831",10724,6,6,1,1,2,-2,7,6,5,3,43
"832",10724,6,7,NA,1,NA,NA,NA,NA,NA,NA,NA
"833",10724,6,8,1,1,3,1,4,4,4,4,43
"834",10724,6,9,NA,1,NA,NA,NA,NA,NA,NA,NA
"835",10724,6,10,1,1,4,1,2,3,3,4,43
"836",10724,6,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"837",10724,7,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"838",10724,7,2,NA,1,NA,NA,NA,NA,NA,NA,NA
"839",10724,7,3,NA,1,NA,NA,NA,NA,NA,NA,NA
"840",10724,7,4,NA,1,NA,NA,NA,NA,NA,NA,NA
"841",10724,7,5,NA,1,NA,NA,NA,NA,NA,NA,NA
"842",10724,7,6,NA,1,NA,NA,NA,NA,NA,NA,NA
"843",10724,7,7,NA,1,NA,NA,NA,NA,NA,NA,NA
"844",10724,7,8,NA,1,NA,NA,NA,NA,NA,NA,NA
"845",10724,7,9,NA,1,NA,NA,NA,NA,NA,NA,NA
"846",10724,7,10,NA,1,NA,NA,NA,NA,NA,NA,NA
"847",10724,7,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"848",10724,8,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"849",10724,8,2,NA,1,NA,NA,NA,NA,NA,NA,NA
"850",10724,8,3,NA,1,NA,NA,NA,NA,NA,NA,NA
"851",10724,8,4,NA,1,NA,NA,NA,NA,NA,NA,NA
"852",10724,8,5,NA,1,NA,NA,NA,NA,NA,NA,NA
"853",10724,8,6,NA,1,NA,NA,NA,NA,NA,NA,NA
"854",10724,8,7,NA,1,NA,NA,NA,NA,NA,NA,NA
"855",10724,8,8,NA,1,NA,NA,NA,NA,NA,NA,NA
"856",10724,8,9,NA,1,NA,NA,NA,NA,NA,NA,NA
"857",10724,8,10,NA,1,NA,NA,NA,NA,NA,NA,NA
"858",10724,8,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"859",10724,9,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"860",10724,9,2,NA,1,NA,NA,NA,NA,NA,NA,NA
"861",10724,9,3,NA,1,NA,NA,NA,NA,NA,NA,NA
"862",10724,9,4,NA,1,NA,NA,NA,NA,NA,NA,NA
"863",10724,9,5,NA,1,NA,NA,NA,NA,NA,NA,NA
"864",10724,9,6,NA,1,NA,NA,NA,NA,NA,NA,NA
"865",10724,9,7,NA,1,NA,NA,NA,NA,NA,NA,NA
"866",10724,9,8,NA,1,NA,NA,NA,NA,NA,NA,NA
"867",10724,9,9,NA,1,NA,NA,NA,NA,NA,NA,NA
"868",10724,9,10,NA,1,NA,NA,NA,NA,NA,NA,NA
"869",10724,9,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"870",10724,10,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"871",10724,10,2,NA,1,NA,NA,NA,NA,NA,NA,NA
"872",10724,10,3,NA,1,NA,NA,NA,NA,NA,NA,NA
"873",10724,10,4,NA,1,NA,NA,NA,NA,NA,NA,NA
"874",10724,10,5,NA,1,NA,NA,NA,NA,NA,NA,NA
"875",10724,10,6,NA,1,NA,NA,NA,NA,NA,NA,NA
"876",10724,10,7,NA,1,NA,NA,NA,NA,NA,NA,NA
"877",10724,10,8,NA,1,NA,NA,NA,NA,NA,NA,NA
"878",10724,10,9,NA,1,NA,NA,NA,NA,NA,NA,NA
"879",10724,10,10,NA,1,NA,NA,NA,NA,NA,NA,NA
"880",10724,10,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"925",10725,1,1,1,0,2,-2,4,2,4,4,42
"926",10725,1,2,1,0,3,2,3,2,4,2,42
"927",10725,1,3,1,0,3,0,3,1,4,3,42
"928",10725,1,4,1,0,2,2,5,3,3,2,42
"929",10725,1,5,NA,0,NA,NA,NA,NA,NA,NA,NA
"930",10725,1,6,1,0,5,3,2,1,2,1,42
"931",10725,1,7,1,0,2,2,3,4,4,2,42
"932",10725,1,8,1,0,4,2,2,2,3,5,42
"933",10725,1,9,1,0,3,2,2,2,3,5,42
"934",10725,1,10,NA,0,NA,NA,NA,NA,NA,NA,NA
"935",10725,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"936",10725,2,1,1,0,2,1,5,5,4,2,42
"937",10725,2,2,NA,0,NA,NA,NA,NA,NA,NA,NA
"938",10725,2,3,NA,0,NA,NA,NA,NA,NA,NA,NA
"939",10725,2,4,1,0,2,-2,5,5,6,2,42
"940",10725,2,5,1,0,4,1,2,2,3,2,42
"941",10725,2,6,1,0,2,0,4,2,4,3,42
"942",10725,2,7,1,0,2,0,5,2,5,2,42
"943",10725,2,8,1,0,3,-3,4,2,4,2,42
"944",10725,2,9,NA,0,NA,NA,NA,NA,NA,NA,NA
"945",10725,2,10,NA,0,NA,NA,NA,NA,NA,NA,NA
"946",10725,2,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"947",10725,3,1,NA,0,NA,NA,NA,NA,NA,NA,NA
"948",10725,3,2,NA,0,NA,NA,NA,NA,NA,NA,NA
"949",10725,3,3,NA,0,NA,NA,NA,NA,NA,NA,NA
"950",10725,3,4,NA,0,NA,NA,NA,NA,NA,NA,NA
"951",10725,3,5,NA,0,NA,NA,NA,NA,NA,NA,NA
"952",10725,3,6,NA,0,NA,NA,NA,NA,NA,NA,NA
"953",10725,3,7,1,0,3,0,4,2,4,2,42
"954",10725,3,8,1,0,3,1,4,3,4,4,42
"955",10725,3,9,1,0,3,1,4,2,4,2,42
"956",10725,3,10,NA,0,NA,NA,NA,NA,NA,NA,NA
"957",10725,3,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"958",10725,4,1,1,0,2,0,4,2,4,2,42
"959",10725,4,2,1,0,NA,1,4,3,5,2,42
"960",10725,4,3,1,0,4,1,2,1,4,5,42
"961",10725,4,4,1,0,2,0,5,5,6,2,42
"962",10725,4,5,NA,0,NA,NA,NA,NA,NA,NA,NA
"963",10725,4,6,NA,0,NA,NA,NA,NA,NA,NA,NA
"964",10725,4,7,1,0,2,0,4,3,4,3,42
"965",10725,4,8,NA,0,NA,NA,NA,NA,NA,NA,NA
"966",10725,4,9,NA,0,NA,NA,NA,NA,NA,NA,NA
"967",10725,4,10,NA,0,NA,NA,NA,NA,NA,NA,NA
"968",10725,4,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"969",10725,5,1,1,0,2,3,3,2,4,3,42
"970",10725,5,2,NA,0,NA,NA,NA,NA,NA,NA,NA
"971",10725,5,3,NA,0,NA,NA,NA,NA,NA,NA,NA
"972",10725,5,4,NA,0,NA,NA,NA,NA,NA,NA,NA
"973",10725,5,5,1,0,4,1,2,2,3,3,42
"974",10725,5,6,1,0,2,-1,4,3,3,2,42
"975",10725,5,7,1,0,5,0,2,2,2,1,42
"976",10725,5,8,NA,0,NA,NA,NA,NA,NA,NA,NA
"977",10725,5,9,1,0,3,2,3,4,2,2,42
"978",10725,5,10,1,0,5,2,3,1,2,5,42
"979",10725,5,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"980",10725,6,1,1,0,3,1,4,4,4,2,42
"981",10725,6,2,1,0,2,-1,4,2,4,3,42
"982",10725,6,3,1,0,4,0,5,2,4,3,42
"983",10725,6,4,1,0,3,1,4,3,5,4,42
"984",10725,6,5,1,0,3,0,4,3,4,2,42
"985",10725,6,6,1,0,4,-2,3,4,3,3,42
"986",10725,6,7,1,0,3,0,3,3,4,3,42
"987",10725,6,8,NA,0,NA,NA,NA,NA,NA,NA,NA
"988",10725,6,9,NA,0,NA,NA,NA,NA,NA,NA,NA
"989",10725,6,10,NA,0,NA,NA,NA,NA,NA,NA,NA
"990",10725,6,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"991",10725,7,1,NA,0,NA,NA,NA,NA,NA,NA,NA
"992",10725,7,2,NA,0,NA,NA,NA,NA,NA,NA,NA
"993",10725,7,3,NA,0,NA,NA,NA,NA,NA,NA,NA
"994",10725,7,4,NA,0,NA,NA,NA,NA,NA,NA,NA
"995",10725,7,5,NA,0,NA,NA,NA,NA,NA,NA,NA
"996",10725,7,6,NA,0,NA,NA,NA,NA,NA,NA,NA
"997",10725,7,7,NA,0,NA,NA,NA,NA,NA,NA,NA
"998",10725,7,8,NA,0,NA,NA,NA,NA,NA,NA,NA
"999",10725,7,9,NA,0,NA,NA,NA,NA,NA,NA,NA
"1000",10725,7,10,NA,0,NA,NA,NA,NA,NA,NA,NA
"1001",10725,7,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"1002",10725,8,1,NA,0,NA,NA,NA,NA,NA,NA,NA
"1003",10725,8,2,NA,0,NA,NA,NA,NA,NA,NA,NA
"1004",10725,8,3,NA,0,NA,NA,NA,NA,NA,NA,NA
"1005",10725,8,4,NA,0,NA,NA,NA,NA,NA,NA,NA
"1006",10725,8,5,NA,0,NA,NA,NA,NA,NA,NA,NA
"1007",10725,8,6,NA,0,NA,NA,NA,NA,NA,NA,NA
"1008",10725,8,7,NA,0,NA,NA,NA,NA,NA,NA,NA
"1009",10725,8,8,NA,0,NA,NA,NA,NA,NA,NA,NA
"1010",10725,8,9,NA,0,NA,NA,NA,NA,NA,NA,NA
"1011",10725,8,10,NA,0,NA,NA,NA,NA,NA,NA,NA
"1012",10725,8,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"1013",10725,9,1,NA,0,NA,NA,NA,NA,NA,NA,NA
"1014",10725,9,2,NA,0,NA,NA,NA,NA,NA,NA,NA
"1015",10725,9,3,NA,0,NA,NA,NA,NA,NA,NA,NA
"1016",10725,9,4,NA,0,NA,NA,NA,NA,NA,NA,NA
"1017",10725,9,5,NA,0,NA,NA,NA,NA,NA,NA,NA
"1018",10725,9,6,NA,0,NA,NA,NA,NA,NA,NA,NA
"1019",10725,9,7,NA,0,NA,NA,NA,NA,NA,NA,NA
"1020",10725,9,8,NA,0,NA,NA,NA,NA,NA,NA,NA
"1021",10725,9,9,NA,0,NA,NA,NA,NA,NA,NA,NA
"1022",10725,9,10,NA,0,NA,NA,NA,NA,NA,NA,NA
"1023",10725,9,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"1024",10725,10,1,NA,0,NA,NA,NA,NA,NA,NA,NA
"1025",10725,10,2,NA,0,NA,NA,NA,NA,NA,NA,NA
"1026",10725,10,3,NA,0,NA,NA,NA,NA,NA,NA,NA
"1027",10725,10,4,NA,0,NA,NA,NA,NA,NA,NA,NA
"1028",10725,10,5,NA,0,NA,NA,NA,NA,NA,NA,NA
"1029",10725,10,6,NA,0,NA,NA,NA,NA,NA,NA,NA
"1030",10725,10,7,NA,0,NA,NA,NA,NA,NA,NA,NA
"1031",10725,10,8,NA,0,NA,NA,NA,NA,NA,NA,NA
"1032",10725,10,9,NA,0,NA,NA,NA,NA,NA,NA,NA
"1033",10725,10,10,NA,0,NA,NA,NA,NA,NA,NA,NA
"1034",10725,10,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"1079",10725,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"1080",10725,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA
"1081",10725,1,3,NA,1,NA,NA,NA,NA,NA,NA,NA
"1082",10725,1,4,NA,1,NA,NA,NA,NA,NA,NA,NA
"1083",10725,1,5,NA,1,NA,NA,NA,NA,NA,NA,NA
"1084",10725,1,6,NA,1,NA,NA,NA,NA,NA,NA,NA
"1085",10725,1,7,NA,1,NA,NA,NA,NA,NA,NA,NA
"1086",10725,1,8,NA,1,NA,NA,NA,NA,NA,NA,NA
"1087",10725,1,9,NA,1,NA,NA,NA,NA,NA,NA,NA
"1088",10725,1,10,NA,1,NA,NA,NA,NA,NA,NA,NA
"1089",10725,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA
"1090",10725,2,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"1091",10725,2,2,NA,1,NA,NA,NA,NA,NA,NA,NA
"1092",10725,2,3,NA,1,NA,NA,NA,NA,NA,NA,NA
"1093",10725,2,4,NA,1,NA,NA,NA,NA,NA,NA,NA
"1094",10725,2,5,NA,1,NA,NA,NA,NA,NA,NA,NA
"1095",10725,2,6,NA,1,NA,NA,NA,NA,NA,NA,NA
"1096",10725,2,7,NA,1,NA,NA,NA,NA,NA,NA,NA
"1097",10725,2,8,NA,1,NA,NA,NA,NA,NA,NA,NA
"1098",10725,2,9,NA,1,NA,NA,NA,NA,NA,NA,NA
"1099",10725,2,10,NA,1,NA,NA,NA,NA,NA,NA,NA
"1100",10725,2,NA,NA,1,NA,NA,1,NA,NA,NA,NA
"1101",10725,3,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"1102",10725,3,2,NA,1,NA,NA,NA,NA,NA,NA,NA
"1103",10725,3,3,NA,1,NA,NA,NA,NA,NA,NA,NA
"1104",10725,3,4,NA,1,NA,NA,NA,NA,NA,NA,NA
"1105",10725,3,5,NA,1,NA,NA,NA,NA,NA,NA,NA
"1106",10725,3,6,NA,1,NA,NA,NA,NA,NA,NA,NA
"1107",10725,3,7,NA,1,NA,NA,NA,NA,NA,NA,NA
"1108",10725,3,8,NA,1,NA,NA,NA,NA,NA,NA,NA
"1109",10725,3,9,NA,1,NA,NA,NA,NA,NA,NA,NA
"1110",10725,3,10,NA,1,NA,NA,NA,NA,NA,NA,NA
"1111",10725,3,NA,NA,1,NA,NA,1,NA,NA,NA,NA
"1112",10725,4,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"1113",10725,4,2,NA,1,NA,NA,NA,NA,NA,NA,NA
"1114",10725,4,3,NA,1,NA,NA,NA,NA,NA,NA,NA
"1115",10725,4,4,NA,1,NA,NA,NA,NA,NA,NA,NA
"1116",10725,4,5,NA,1,NA,NA,NA,NA,NA,NA,NA
"1117",10725,4,6,NA,1,NA,NA,NA,NA,NA,NA,NA
"1118",10725,4,7,NA,1,NA,NA,NA,NA,NA,NA,NA
"1119",10725,4,8,NA,1,NA,NA,NA,NA,NA,NA,NA
"1120",10725,4,9,NA,1,NA,NA,NA,NA,NA,NA,NA
"1121",10725,4,10,NA,1,NA,NA,NA,NA,NA,NA,NA
"1122",10725,4,NA,NA,1,NA,NA,1,NA,NA,NA,NA
"1123",10725,5,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"1124",10725,5,2,NA,1,NA,NA,NA,NA,NA,NA,NA
"1125",10725,5,3,NA,1,NA,NA,NA,NA,NA,NA,NA
"1126",10725,5,4,NA,1,NA,NA,NA,NA,NA,NA,NA
"1127",10725,5,5,NA,1,NA,NA,NA,NA,NA,NA,NA
"1128",10725,5,6,NA,1,NA,NA,NA,NA,NA,NA,NA
"1129",10725,5,7,NA,1,NA,NA,NA,NA,NA,NA,NA
"1130",10725,5,8,NA,1,NA,NA,NA,NA,NA,NA,NA
"1131",10725,5,9,NA,1,NA,NA,NA,NA,NA,NA,NA
"1132",10725,5,10,NA,1,NA,NA,NA,NA,NA,NA,NA
"1133",10725,5,NA,NA,1,NA,NA,1,NA,NA,NA,NA
"1134",10725,6,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"1135",10725,6,2,NA,1,NA,NA,NA,NA,NA,NA,NA
"1136",10725,6,3,NA,1,NA,NA,NA,NA,NA,NA,NA
"1137",10725,6,4,NA,1,NA,NA,NA,NA,NA,NA,NA
"1138",10725,6,5,NA,1,NA,NA,NA,NA,NA,NA,NA
"1139",10725,6,6,NA,1,NA,NA,NA,NA,NA,NA,NA
"1140",10725,6,7,NA,1,NA,NA,NA,NA,NA,NA,NA
"1141",10725,6,8,NA,1,NA,NA,NA,NA,NA,NA,NA
"1142",10725,6,9,NA,1,NA,NA,NA,NA,NA,NA,NA
"1143",10725,6,10,NA,1,NA,NA,NA,NA,NA,NA,NA
